i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
1363,-9.725086364047772e-08,-9.725085329396915e-09,-0.0001325476318417143
1364,-9.725099818687866e-08,-9.725114307978817e-09,-0.00013264488283990116
1365,-9.725115546494833e-08,-9.725116785010849e-09,-0.0001327421339953661
1366,-9.725098759465986e-08,-9.725080733921122e-09,-0.00013283938498296076
1367,-9.725073468415251e-08,-9.725066202909382e-09,-0.00013293663571764492
1368,-9.725081536899756e-08,-9.725096870890132e-09,-0.00013303388653301392
1369,-9.725081018369013e-08,-9.725065165847897e-09,-0.00013313113734319762
1370,-9.725063919823161e-08,-9.725062673798427e-09,-0.00013322838798239585
1371,-9.725070212155316e-08,-9.725077750512207e-09,-0.0001333256386845174
1372,-9.725113611376599e-08,-9.725149472240992e-09,-0.00013342288982063117
1373,-9.725153276075945e-08,-9.7251570799109e-09,-0.00013352014135339192
1374,-9.725155352455233e-08,-9.725153624999564e-09,-0.00013361739290691647
1375,-9.72515104059575e-08,-9.725148456191938e-09,-0.00013371464441732243
1376,-9.725144368651895e-08,-9.725140281111853e-09,-0.00013381189586100895
1377,-9.725136843967486e-08,-9.725133406823116e-09,-0.0001339091472294486
1378,-9.725124743394558e-08,-9.725116079966e-09,-0.00013400639847688256
1379,-9.725094405918113e-08,-9.725072731870228e-09,-0.00013410364942094175
1380,-9.725042644965396e-08,-9.725012558060562e-09,-0.0001342008998473914
1381,-9.724989555676572e-08,-9.724966553292584e-09,-0.00013429814974294816
1382,-9.724960340972771e-08,-9.724954128652957e-09,-0.0001343953993463579
1383,-9.724946611911181e-08,-9.724939095169407e-09,-0.000134492648812477
1384,-9.724931086588306e-08,-9.724923078007204e-09,-0.00013458989812334288
1385,-9.724921189519586e-08,-9.724919301031968e-09,-0.00013468714733523806
1386,-9.724917965769328e-08,-9.724916630506688e-09,-0.00013478439651489575
1387,-9.724913047921524e-08,-9.72490946533636e-09,-0.00013488164564537497
1388,-9.724909432484199e-08,-9.724909399632037e-09,-0.00013497889473969982
1389,-9.724908777897115e-08,-9.724908156162195e-09,-0.0001350761438274788
1390,-9.724908708366818e-08,-9.72490926057144e-09,-0.00013517339291456247
1391,-9.72491177720894e-08,-9.72491429384644e-09,-0.00013527064203233458
1392,-9.724915734860622e-08,-9.7249171758748e-09,-0.00013536789118968317
1393,-9.724916725070033e-08,-9.724916274265267e-09,-0.00013546514035693387
1394,-9.724914314800053e-08,-9.724912355334839e-09,-0.00013556238950008186
1395,-9.724906324045265e-08,-9.72490029275569e-09,-0.0001356596385633223
1396,-9.724898490022253e-08,-9.724896687288816e-09,-0.00013575688754822253
1397,-9.724903325065981e-08,-9.724909962843148e-09,-0.00013585413658147319
1398,-9.724912402980463e-08,-9.724914843117774e-09,-0.00013595138570550298
1399,-9.72491037662019e-08,-9.724905910122609e-09,-0.0001360486348092692
1400,-9.72487560096045e-08,-9.724845291798289e-09,-0.0001361458835652788
1401,-9.724791286056668e-08,-9.724737280315047e-09,-0.0001362431314781394
1402,-9.724704341005572e-08,-9.7246714016961e-09,-0.00013634037852154943
1403,-9.724692149040949e-08,-9.724712896385797e-09,-0.00013643762544303983
1404,-9.724737213757845e-08,-9.724761531129895e-09,-0.0001365348728151774
1405,-9.724778781599524e-08,-9.724796032069154e-09,-0.0001366321206029934
1406,-9.72480715533594e-08,-9.724818278602725e-09,-0.00013672936867454674
1407,-9.724824581506948e-08,-9.724830884411171e-09,-0.00013682661692036182
1408,-9.72483393644897e-08,-9.724836988486771e-09,-0.0001369238652597263
1409,-9.724819092866641e-08,-9.72480119724651e-09,-0.00013702111345065499
1410,-9.724763193819829e-08,-9.724725190393149e-09,-0.00013711836108259317
1411,-9.724682795027759e-08,-9.72464039966237e-09,-0.00013721560791054346
1412,-9.724615880549253e-08,-9.724591361436137e-09,-0.00013731285406934894
1413,-9.724570280220087e-08,-9.724549199004036e-09,-0.00013741009977215113
1414,-9.72454219296186e-08,-9.724535186919682e-09,-0.00013750734519408074
1415,-9.72450031859231e-08,-9.724465450264938e-09,-0.00013760459019726668
1416,-9.724452445940361e-08,-9.724439441615785e-09,-0.00013770183472172607
1417,-9.724445720902958e-08,-9.724452000190131e-09,-0.0001377990791789351
1418,-9.724429684792014e-08,-9.7244073693939e-09,-0.00013789632347578303
1419,-9.724399608883678e-08,-9.724391848373457e-09,-0.00013799356747187187
1420,-9.724396113355448e-08,-9.724400378337437e-09,-0.00013809081143300542
1421,-9.724379300754844e-08,-9.72435822317225e-09,-0.00013818805522601297
1422,-9.724358495266086e-08,-9.724358767359921e-09,-0.00013828529881096564
1423,-9.724355759817057e-08,-9.724352752274195e-09,-0.00013838254236856382
1424,-9.724338756914247e-08,-9.724324761554297e-09,-0.00013847978575613296
1425,-9.72435476183228e-08,-9.724384762110261e-09,-0.0001385770293037513
1426,-9.724435870580726e-08,-9.72448697905119e-09,-0.0001386742736624571
1427,-9.72452398394253e-08,-9.724560988833869e-09,-0.00013877151890229653
1428,-9.724580402459196e-08,-9.724599816084521e-09,-0.00013886876470632113
1429,-9.724611974555645e-08,-9.724624133026766e-09,-0.00013896601082606668
1430,-9.724632025141033e-08,-9.724639917255299e-09,-0.0001390632571463181
1431,-9.724645285497208e-08,-9.724650653739117e-09,-0.00013916050359917307
1432,-9.724653985326284e-08,-9.724657316913452e-09,-0.00013925775013902633
1433,-9.724658607080447e-08,-9.724659897247443e-09,-0.00013935499672509713
1434,-9.724660088192635e-08,-9.724660279137829e-09,-0.00013945224332597905
1435,-9.724659103737204e-08,-9.72465792833658e-09,-0.00013954948991701642
1436,-9.724656221498146e-08,-9.724654514659709e-09,-0.0001396467364792314
1437,-9.724650877953755e-08,-9.7246472412478e-09,-0.00013974398298801096
1438,-9.724647781660592e-08,-9.72464832207338e-09,-0.00013984122946582756
1439,-9.724689810872014e-08,-9.724731299670648e-09,-0.00013993847636393627
1440,-9.724839184536154e-08,-9.724947069401662e-09,-0.00014003572475578162
1441,-9.7250763891814e-08,-9.72520570896114e-09,-0.00014013297551967343
1442,-9.72527643195712e-08,-9.725347154953101e-09,-0.000140230228283993
1443,-9.725354753024416e-08,-9.725362351095733e-09,-0.00014032748183152326
1444,-9.725298619569066e-08,-9.7252348880424e-09,-0.00014042473481771896
1445,-9.725173704220952e-08,-9.725112520399505e-09,-0.00014052198655476118
1446,-9.725027875302865e-08,-9.724943230206223e-09,-0.0001406192368335142
1447,-9.724902027477489e-08,-9.724860824748754e-09,-0.000140716485853789
1448,-9.724815604311097e-08,-9.72477038387344e-09,-0.0001408137340098321
1449,-9.72473962995796e-08,-9.72470887604248e-09,-0.00014091098140613169
1450,-9.724688645815567e-08,-9.724668415588653e-09,-0.00014100822829258983
1451,-9.724653697182578e-08,-9.724638978776503e-09,-0.00014110547482956167
1452,-9.724627860141662e-08,-9.724616741506821e-09,-0.00014120272110816309
1453,-9.724611426219754e-08,-9.724606110932689e-09,-0.00014129996722242528
1454,-9.724605067209509e-08,-9.724604023486332e-09,-0.00014139721327309737
1455,-9.724604599299967e-08,-9.724605175113604e-09,-0.00014149445931909037
1456,-9.724601730871323e-08,-9.724598286629041e-09,-0.0001415917053363991
1457,-9.72459277784474e-08,-9.72458726906044e-09,-0.00014168895126417754
1458,-9.724600139264218e-08,-9.724613009467995e-09,-0.00014178619726557017
1459,-9.724610440226786e-08,-9.724607870985578e-09,-0.00014188344336997245
1460,-9.724602840015066e-08,-9.724597809044555e-09,-0.0001419806893983726
1461,-9.7245933199771e-08,-9.724588830909647e-09,-0.00014207793533157237
1462,-9.724585483063816e-08,-9.724582135217986e-09,-0.000142175181186403
1463,-9.724580444882047e-08,-9.724578754546107e-09,-0.00014227242699085184
1464,-9.724575810533426e-08,-9.724572866520744e-09,-0.00014236967274895717
1465,-9.724572283851552e-08,-9.724571701182362e-09,-0.0001424669184717957
1466,-9.72457260958534e-08,-9.72457351798832e-09,-0.00014256416419789156
1467,-9.724573522188939e-08,-9.724573526389555e-09,-0.00014266140993311345
1468,-9.724571699712573e-08,-9.72456987303559e-09,-0.00014275865565011058
1469,-9.7245673975528e-08,-9.724564922070009e-09,-0.0001428559013240861
1470,-9.724560371240062e-08,-9.724555820410114e-09,-0.0001429531469277985
1471,-9.724551889201735e-08,-9.724547957993356e-09,-0.00014305039244669052
1472,-9.724546664420759e-08,-9.724545370848162e-09,-0.00014314763791333472
1473,-9.724543075980991e-08,-9.724540781113819e-09,-0.00014324488334409454
1474,-9.724551469836909e-08,-9.724562158559997e-09,-0.0001433421288587929
1475,-9.724538109111363e-08,-9.724514059662728e-09,-0.00014343937423988402
1476,-9.724517630894064e-08,-9.7245212021254e-09,-0.00014353661941619297
1477,-9.724523139247491e-08,-9.724525076369583e-09,-0.00014363386464758544
1478,-9.724522662365847e-08,-9.72452024836211e-09,-0.0001437311098742091
1479,-9.724516819869405e-08,-9.724513391376698e-09,-0.00014382835504240778
1480,-9.724511476987595e-08,-9.72450956259849e-09,-0.00014392560015717766
1481,-9.724517866781269e-08,-9.724526170964049e-09,-0.00014402284533584548
1482,-9.724524511140072e-08,-9.724522851316098e-09,-0.00014412009058095687
1483,-9.72451211855141e-08,-9.724501385786719e-09,-0.00014421733570214239
1484,-9.724499935147742e-08,-9.724498484508763e-09,-0.00014431458070149388
1485,-9.724483605556116e-08,-9.724468726603469e-09,-0.00014441182553754945
1486,-9.72447917217737e-08,-9.724489617751272e-09,-0.0001445090703292712
1487,-9.724510589945913e-08,-9.724531562140556e-09,-0.00014460631543517066
1488,-9.724515282912552e-08,-9.724499003684546e-09,-0.00014470356058799978
1489,-9.724487053889534e-08,-9.724475104094523e-09,-0.00014480080545853868
1490,-9.724485162233763e-08,-9.724495220373001e-09,-0.000144898050310161
1491,-9.72449382536813e-08,-9.724492430363257e-09,-0.0001449952952484147
1492,-9.724507300301992e-08,-9.724522170240726e-09,-0.00014509254032141772
1493,-9.724509460796717e-08,-9.724496751352707e-09,-0.0001451897854160257
1494,-9.724480931845591e-08,-9.724465112338477e-09,-0.00014528703022534414
1495,-9.724475104091073e-08,-9.724485095843668e-09,-0.00014538427497638506
1496,-9.724500907698174e-08,-9.724516719552681e-09,-0.00014548151998546204
1497,-9.724506340432427e-08,-9.724495961312173e-09,-0.00014557876504886635
1498,-9.724493146889446e-08,-9.724490332466717e-09,-0.00014567600998033524
1499,-9.72449049201485e-08,-9.724490651562984e-09,-0.00014577325488525537
1500,-9.724490294873816e-08,-9.72448993818465e-09,-0.0001458704997882041
1501,-9.724490210928582e-08,-9.724490483672514e-09,-0.0001459677446903134
1502,-9.724492181193288e-08,-9.724493878714059e-09,-0.00014606498961212532
1503,-9.724496156096579e-08,-9.724498433479101e-09,-0.0001461622345736863
1504,-9.724494465853093e-08,-9.724490498227083e-09,-0.00014625947951834483
1505,-9.724481173599349e-08,-9.724471848971615e-09,-0.00014635672433008082
1506,-9.724478175589836e-08,-9.724484502208057e-09,-0.00014645396911183673
1507,-9.724476453593872e-08,-9.724468404979687e-09,-0.00014655121387637267
1508,-9.72446323109231e-08,-9.724458057204933e-09,-0.00014664845850868359
1509,-9.724474056435625e-08,-9.724490055666318e-09,-0.00014674570324924794
1510,-9.724468201331413e-08,-9.72444634699651e-09,-0.00014684294793126126
1511,-9.724441653122936e-08,-9.724436959249363e-09,-0.0001469401923477925
1512,-9.724432909824208e-08,-9.724428860399053e-09,-0.00014703743667689075
1513,-9.724423449920434e-08,-9.724418039441812e-09,-0.00014713468091138995
1514,-9.724416597271359e-08,-9.724415155100903e-09,-0.00014723192507736267
1515,-9.724413339371239e-08,-9.724411523641575e-09,-0.00014732916921075638
1516,-9.724409113072013e-08,-9.724406702502449e-09,-0.0001474264133018871
1517,-9.724388753611117e-08,-9.724370804719786e-09,-0.0001475236571894232
1518,-9.724377336071072e-08,-9.724383867422355e-09,-0.00014762090096278392
1519,-9.724383019535535e-08,-9.724382171648715e-09,-0.00014771814479297928
1520,-9.72439487624693e-08,-9.724407580845146e-09,-0.00014781538874174174
1521,-9.724408062746309e-08,-9.724408544647472e-09,-0.0001479126328223692
1522,-9.724414752861824e-08,-9.724420961076174e-09,-0.00014800987696989782
1523,-9.724428761187322e-08,-9.724436561298471e-09,-0.0001481071212575097
1524,-9.724442366340352e-08,-9.724448171382233e-09,-0.0001482043656811731
1525,-9.72445217028978e-08,-9.724456169197326e-09,-0.00014830161020287598
1526,-9.72446277358407e-08,-9.724469377970816e-09,-0.0001483988548306118
1527,-9.72447538158343e-08,-9.724481385196044e-09,-0.00014849609958442764
1528,-9.724485824662633e-08,-9.724490264129222e-09,-0.00014859334444267426
1529,-9.724498289562556e-08,-9.72450631499589e-09,-0.0001486905894255699
1530,-9.724495447636753e-08,-9.724484580277614e-09,-0.00014878783438004625
1531,-9.724507011760643e-08,-9.724529443243674e-09,-0.00014888507945016386
1532,-9.72453354471841e-08,-9.72453764619315e-09,-0.00014898232478561103
1533,-9.72454226440681e-08,-9.724546882620471e-09,-0.0001490795702082551
1534,-9.724565120474062e-08,-9.72458335832765e-09,-0.00014917681585945985
1535,-9.724578054432328e-08,-9.724572750537005e-09,-0.00014927406164000418
1536,-9.724567340121587e-08,-9.72456192970617e-09,-0.0001493713073134054
1537,-9.72458028708769e-08,-9.724598644469209e-09,-0.0001494685531162763
1538,-9.724602287105849e-08,-9.72460592974249e-09,-0.00014956579913914735
1539,-9.724611564324564e-08,-9.724617198906637e-09,-0.0001496630452547906
1540,-9.724635606443724e-08,-9.724654013980811e-09,-0.00014976029161085504
1541,-9.724649763949026e-08,-9.72464551391724e-09,-0.00014985753810849454
1542,-9.724649699911567e-08,-9.724653885905894e-09,-0.00014995478460549366
1543,-9.724659127969491e-08,-9.724664370033088e-09,-0.00015005203119677335
1544,-9.724670626448697e-08,-9.724676882864306e-09,-0.00015014927790303782
1545,-9.72468535814501e-08,-9.724693833425716e-09,-0.00015024652475661927
1546,-9.72468399817499e-08,-9.724674162924261e-09,-0.00015034377159660103
1547,-9.724692673016676e-08,-9.72471118310909e-09,-0.0001504410185233312
1548,-9.724716241046346e-08,-9.724721298983603e-09,-0.00015053826568574166
1549,-9.72473256756632e-08,-9.724743836149036e-09,-0.00015063551301141732
1550,-9.724755103733754e-08,-9.724766371318473e-09,-0.00015073276056245467
1551,-9.72476060958757e-08,-9.724754847856667e-09,-0.00015083000816855054
1552,-9.724763589066758e-08,-9.72477233027685e-09,-0.00015092725580444121
1553,-9.724762436972118e-08,-9.724752543667387e-09,-0.00015102450342881094
1554,-9.724772385793966e-08,-9.724792227920546e-09,-0.00015112175115266887
1555,-9.72479902155791e-08,-9.724805815195272e-09,-0.00015121899914288445
1556,-9.724809524838023e-08,-9.724813234480773e-09,-0.00015131624723813283
1557,-9.724827125069608e-08,-9.724841015658443e-09,-0.00015141349550938353
1558,-9.724843549812651e-08,-9.72484608396686e-09,-0.00015151074394488165
1559,-9.724845831147346e-08,-9.724845578327833e-09,-0.00015160799240319312
1560,-9.724853028551263e-08,-9.72486047877469e-09,-0.00015170524093347862
1561,-9.724868530797101e-08,-9.724876582819513e-09,-0.0001518024896187866
1562,-9.724884551462225e-08,-9.724892520104936e-09,-0.00015189973846430123
1563,-9.724900069047463e-08,-9.72490761798999e-09,-0.0001519969874649917
1564,-9.724912609809718e-08,-9.724917601629448e-09,-0.0001520942365910898
1565,-9.724909840363941e-08,-9.724902079098434e-09,-0.00015219148568949343
1566,-9.724921359014333e-08,-9.72494063893023e-09,-0.00015228873490308358
1567,-9.724955170603063e-08,-9.724969702275896e-09,-0.0001523859844547896
1568,-9.724965283076282e-08,-9.724960863876669e-09,-0.00015248323410762036
1569,-9.724955119253575e-08,-9.724949374630483e-09,-0.0001525804836588129
1570,-9.724962211313192e-08,-9.724975047995902e-09,-0.00015267773328092604
1571,-9.724985608133396e-08,-9.724996168270893e-09,-0.00015277498313700738
1572,-9.725002851880712e-08,-9.72500953549053e-09,-0.0001528722331655262
1573,-9.725013175338371e-08,-9.725016815186214e-09,-0.00015296948329727956
1574,-9.725022418684276e-08,-9.725028022182337e-09,-0.0001530667335214664
1575,-9.725033388589509e-08,-9.72503875499668e-09,-0.0001531639838553523
1576,-9.725042555568774e-08,-9.72504635614087e-09,-0.00015326123428090798
1577,-9.725068017694834e-08,-9.725089679248798e-09,-0.00015335848496108494
1578,-9.725081705399554e-08,-9.725073731550311e-09,-0.00015345573577813892
1579,-9.725078664035265e-08,-9.72508359652022e-09,-0.00015355298656477928
1580,-9.725090331833459e-08,-9.725097067146698e-09,-0.00015365023746809762
1581,-9.725101777661637e-08,-9.725106488176577e-09,-0.00015374748848587423
1582,-9.725111938803635e-08,-9.725117389430692e-09,-0.00015384473960526227
1583,-9.7251220067815e-08,-9.72512662413231e-09,-0.0001539419908253301
1584,-9.7251325345153e-08,-9.725138444898289e-09,-0.00015403924215067524
1585,-9.72514471588654e-08,-9.725150986874794e-09,-0.0001541364935978341
1586,-9.72515785772755e-08,-9.725164728580307e-09,-0.0001542337451764114
1587,-9.725172492336092e-08,-9.725180256091877e-09,-0.00015433099690133475
1588,-9.725186355595906e-08,-9.725192455099934e-09,-0.0001544282487648907
1589,-9.725196660223554e-08,-9.725200865347173e-09,-0.00015452550073149295
1590,-9.725205107868506e-08,-9.725209350389838e-09,-0.00015462275278257164
1591,-9.725215483704516e-08,-9.725221617019192e-09,-0.00015472000493740867
1592,-9.725227117198123e-08,-9.725232617377054e-09,-0.00015481725720858065
1593,-9.725238068786977e-08,-9.725243520196901e-09,-0.00015491450958926852
1594,-9.725249485121886e-08,-9.72525545004687e-09,-0.00015501176208411972
1595,-9.725259350966978e-08,-9.725263251887085e-09,-0.0001551090146776294
1596,-9.725269548382285e-08,-9.725275844877484e-09,-0.00015520626737311322
1597,-9.725280600962153e-08,-9.725285357046821e-09,-0.00015530352017912284
1598,-9.725290358316004e-08,-9.725295359585187e-09,-0.000155400773082706
1599,-9.725300331459991e-08,-9.725305303334794e-09,-0.00015549802608602059
1600,-9.725308158748194e-08,-9.725311014161594e-09,-0.00015559527916760807
1601,-9.725315904317025e-08,-9.725320794472454e-09,-0.00015569253232665124
1602,-9.72532433495635e-08,-9.725327875440245e-09,-0.0001557897855700008
1603,-9.72532557689785e-08,-9.725323278355456e-09,-0.00015588703882576978
1604,-9.725323310406442e-08,-9.725323342457427e-09,-0.00015598429205887385
1605,-9.725325345588681e-08,-9.725327348719935e-09,-0.00015608154531232974
1606,-9.725334177203985e-08,-9.725341005688034e-09,-0.0001561787986541018
1607,-9.725351186336057e-08,-9.72536136698408e-09,-0.00015627605216596516
1608,-9.725372625429657e-08,-9.725383883875233e-09,-0.00015637330589221945
1609,-9.725392019109497e-08,-9.72540015434376e-09,-0.00015647055981241054
1610,-9.725399916198522e-08,-9.725399678053285e-09,-0.00015656781381157253
1611,-9.725389505769425e-08,-9.725379333485566e-09,-0.0001566650677066302
1612,-9.72539133682659e-08,-9.725403340167615e-09,-0.00015676232161999847
1613,-9.725398412055142e-08,-9.72539348394267e-09,-0.00015685957560411903
1614,-9.725409369242803e-08,-9.725425254542937e-09,-0.00015695682969781147
1615,-9.725407276369616e-08,-9.725389298196292e-09,-0.00015705408377057517
1616,-9.725388633746355e-08,-9.725387969296421e-09,-0.00015715133765691264
1617,-9.725388056220763e-08,-9.725388143145105e-09,-0.00015724859153747484
1618,-9.725391677094717e-08,-9.725395211044332e-09,-0.0001573458454542458
1619,-9.725398875852133e-08,-9.725402540659934e-09,-0.00015744309944300432
1620,-9.725405132486586e-08,-9.725407724313237e-09,-0.00015754035349432917
1621,-9.725394151617391e-08,-9.725380578921547e-09,-0.00015763760743584535
1622,-9.725388278588601e-08,-9.725395978255655e-09,-0.00015773486131863125
1623,-9.725398996859358e-08,-9.725402015463063e-09,-0.00015783211530859986
1624,-9.725398657320637e-08,-9.725395299178209e-09,-0.00015792936929517307
1625,-9.725402206179518e-08,-9.725409113180828e-09,-0.00015802662331723487
1626,-9.725399154713692e-08,-9.725389196246557e-09,-0.000158123877308782
1627,-9.725384099077646e-08,-9.725379001908734e-09,-0.00015822113114977277
1628,-9.725384050712784e-08,-9.725389099516838e-09,-0.0001583183849902799
1629,-9.725390182541961e-08,-9.725391265567085e-09,-0.0001584156388921053
1630,-9.725387950375004e-08,-9.725384635182923e-09,-0.00015851289277160906
1631,-9.725379506373698e-08,-9.725374377564473e-09,-0.0001586101465666728
1632,-9.725380405805218e-08,-9.725386434045965e-09,-0.00015870740037073086
1633,-9.725393704948647e-08,-9.725400975851329e-09,-0.00015880465430778034
1634,-9.725397450866746e-08,-9.725393925882163e-09,-0.000158901908282289
1635,-9.725389736656084e-08,-9.725385547430005e-09,-0.00015899916217965558
1636,-9.725393120176396e-08,-9.725400692922785e-09,-0.00015909641611085734
1637,-9.725399691596546e-08,-9.725398690270309e-09,-0.0001591936701077733
1638,-9.725398425673157e-08,-9.725398161076006e-09,-0.00015929092409203003
1639,-9.725394237237689e-08,-9.725390313399371e-09,-0.0001593881780344024
1640,-9.725388660675552e-08,-9.72538700795173e-09,-0.00015948543192100917
1641,-9.725388331331003e-08,-9.725389654710278e-09,-0.00015958268580432247
1642,-9.725391733650512e-08,-9.725393812590745e-09,-0.00015967993972165897
1643,-9.725393588748325e-08,-9.725393364905904e-09,-0.00015977719365754646
1644,-9.725391433576384e-08,-9.725389502246867e-09,-0.00015987444757188223
1645,-9.725387159894572e-08,-9.725384817542277e-09,-0.00015997170144348117
1646,-9.725390148764099e-08,-9.72539547998592e-09,-0.00016006895534496882
1647,-9.725401452056898e-08,-9.725407424127876e-09,-0.0001601662093594894
1648,-9.725392791801394e-08,-9.725378159474914e-09,-0.0001602634632874074
1649,-9.725377223041427e-08,-9.72537628660794e-09,-0.00016036071705963784
1650,-9.725376425211194e-08,-9.72537656381445e-09,-0.00016045797082388995
1651,-9.725376466867676e-08,-9.725376369920904e-09,-0.00016055522458855863
1652,-9.725378385212687e-08,-9.72538040050447e-09,-0.00016065247837241075
1653,-9.725383756648629e-08,-9.725387112792787e-09,-0.00016074973220997724
1654,-9.725389289207167e-08,-9.725391465621547e-09,-0.0001608469861028693
1655,-9.725392609992596e-08,-9.725393754363644e-09,-0.00016094424002896924
1656,-9.725397119320737e-08,-9.72540048427783e-09,-0.00016104149400016245
1657,-9.725402874480789e-08,-9.725405264683747e-09,-0.00016113874802890725
1658,-9.725413577782807e-08,-9.725421890881869e-09,-0.00016123600216468508
1659,-9.725407859739504e-08,-9.72539382859714e-09,-0.00016133325624328247
1660,-9.725408538503023e-08,-9.725423248408906e-09,-0.0001614305103286675
1661,-9.725419466524843e-08,-9.72541568464078e-09,-0.00016152776452333276
1662,-9.72541325264133e-08,-9.72541082064188e-09,-0.00016162501865585918
1663,-9.725409347545174e-08,-9.725407874448469e-09,-0.00016172227274933464
1664,-9.725407266791241e-08,-9.725406659134015e-09,-0.00016181952682200256
1665,-9.725406583295203e-08,-9.725406507456393e-09,-0.0001619167808878355
1666,-9.725404462348753e-08,-9.725402417241113e-09,-0.00016201403493245898
1667,-9.725404008804397e-08,-9.725405600367683e-09,-0.00016211128897254703
1668,-9.725407254277706e-08,-9.72540890818773e-09,-0.0001622085430450898
1669,-9.725411279862675e-08,-9.72541365153762e-09,-0.00016230579715788843
1670,-9.725412323635588e-08,-9.725410995733554e-09,-0.00016240305128112478
1671,-9.725410986559263e-08,-9.725410977384973e-09,-0.00016250030539099037
1672,-9.725410059381242e-08,-9.725409141377512e-09,-0.0001625975594915842
1673,-9.725419814561818e-08,-9.725430487746123e-09,-0.0001626948136897298
1674,-9.72536486118425e-08,-9.725299234622376e-09,-0.00016279206733834164
1675,-9.725160897844999e-08,-9.72502256106762e-09,-0.0001628893189473201
1676,-9.724921605353316e-08,-9.724820649639013e-09,-0.00016298656816337364
1677,-9.724752616031395e-08,-9.724684582423777e-09,-0.00016308381568953394
1678,-9.724653930688412e-08,-9.724623278953048e-09,-0.00016318106222884082
1679,-9.724627837484694e-08,-9.72463239601634e-09,-0.00016327830850721567
1680,-9.72467870515864e-08,-9.724725014300941e-09,-0.00016337555529426725
1681,-9.724790262118592e-08,-9.724855509936244e-09,-0.00016347280319688843
1682,-9.724921667107735e-08,-9.724987824279225e-09,-0.0001635700524135595
1683,-9.724978257760587e-08,-9.724968691241948e-09,-0.0001636673021961371
1684,-9.724970626732822e-08,-9.7249725622237e-09,-0.00016376455190240445
1685,-9.724978021117945e-08,-9.72498348001219e-09,-0.00016386180168261562
1686,-9.724971436583969e-08,-9.724959393155745e-09,-0.00016395905139698146
1687,-9.724970774503448e-08,-9.724982155851151e-09,-0.00016405630110472648
1688,-9.72496193219049e-08,-9.724941708529831e-09,-0.0001641535507240484
1689,-9.72494285918777e-08,-9.724944009845709e-09,-0.00016425080015264028
1690,-9.724999701006875e-08,-9.725055392168043e-09,-0.00016434805014965036
1691,-9.7251520430246e-08,-9.725248693881156e-09,-0.00016444530167008061
1692,-9.725329528101345e-08,-9.725410362321536e-09,-0.00016454255496536164
1693,-9.725499970266546e-08,-9.725589578211558e-09,-0.00016463980996506432
1694,-9.725674199398559e-08,-9.725758820585559e-09,-0.0001647370667070583
1695,-9.725773091367135e-08,-9.72578736214871e-09,-0.00016483432443797197
1696,-9.725789449967961e-08,-9.72579153778721e-09,-0.00016493158233247166
1697,-9.725793244831733e-08,-9.725794951876256e-09,-0.00016502884026491996
1698,-9.725781886824372e-08,-9.725768821772485e-09,-0.0001651260980837882
1699,-9.725783075651553e-08,-9.72579732953062e-09,-0.0001652233559145447
1700,-9.725785020326486e-08,-9.725772711122354e-09,-0.00016532061376474798
1701,-9.72576580137282e-08,-9.725758891623284e-09,-0.0001654178714227617
1702,-9.725760736292478e-08,-9.725762580961675e-09,-0.00016551512903012461
1703,-9.725731509294968e-08,-9.725700437628262e-09,-0.00016561238634521758
1704,-9.725670770202974e-08,-9.725641102777684e-09,-0.0001657096430529196
1705,-9.725570818752167e-08,-9.725500534726652e-09,-0.00016580689876110713
1706,-9.725463408162915e-08,-9.725426281599178e-09,-0.00016590415339518875
1707,-9.72538313855173e-08,-9.725339995504284e-09,-0.00016600140722657428
1708,-9.725310388254073e-08,-9.725280781003866e-09,-0.0001660986603304568
1709,-9.725259710931777e-08,-9.725238640859688e-09,-0.00016619591292756612
1710,-9.725219740092718e-08,-9.725200839325748e-09,-0.00016629316512496706
1711,-9.725185750243666e-08,-9.725170661161583e-09,-0.0001663904169824695
1712,-9.725162274847603e-08,-9.725153888533623e-09,-0.00016648766860521798
1713,-9.725149384190091e-08,-9.72514487984656e-09,-0.00016658492009905988
1714,-9.725141492632941e-08,-9.72513810541932e-09,-0.0001666821715139862
1715,-9.725135846913371e-08,-9.725133588407422e-09,-0.00016677942287245532
1716,-9.725115206815928e-08,-9.725096825224437e-09,-0.00016687667402452347
1717,-9.725107395723465e-08,-9.725117966222494e-09,-0.0001669739250984807
1718,-9.725112563727528e-08,-9.725107161232561e-09,-0.00016707117622411798
1719,-9.725098227299238e-08,-9.725089293365915e-09,-0.00016716842720639099
1720,-9.725081070791301e-08,-9.725072848216688e-09,-0.0001672656780170989
1721,-9.725066418723692e-08,-9.725059989230696e-09,-0.00016736292868128612
1722,-9.725056638428462e-08,-9.72505328762623e-09,-0.0001674601792476704
1723,-9.725048883492432e-08,-9.725044479358633e-09,-0.00016755742973650531
1724,-9.725036626772901e-08,-9.72502877418717e-09,-0.00016765468010277305
1725,-9.725020485466088e-08,-9.725012196745005e-09,-0.00016775193030762773
1726,-9.725016364038619e-08,-9.725020531332233e-09,-0.0001678491804712681
1727,-9.725017307983769e-08,-9.725014084635306e-09,-0.00016794643064434793
1728,-9.724986237881585e-08,-9.724958391127864e-09,-0.00016804368050672675
1729,-9.724964192795478e-08,-9.724969994463093e-09,-0.0001681409301486547
