i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
983,-1.0026296902582254e-07,-1.0026294792717892e-08,-9.85596315844327e-05
984,-1.0026293051067274e-07,-1.0026291309416652e-08,-9.865989451494338e-05
985,-1.0026289519318865e-07,-1.0026287729221077e-08,-9.876015741013657e-05
986,-1.0026285144720537e-07,-1.0026282560219998e-08,-9.886042026158378e-05
987,-1.0026292833312173e-07,-1.0026303106404349e-08,-9.89606831899169e-05
988,-1.0026294769541026e-07,-1.0026286432677702e-08,-9.906094613761231e-05
989,-1.0026267955538775e-07,-1.0026249478399848e-08,-9.91612088171677e-05
990,-1.002625519620724e-07,-1.0026260914014634e-08,-9.926147136912976e-05
991,-1.0026264464819527e-07,-1.002626801562442e-08,-9.936173401377795e-05
992,-1.002626579486333e-07,-1.0026263574102239e-08,-9.946199667172658e-05
993,-1.0026259973265346e-07,-1.0026256372428453e-08,-9.956225927145923e-05
994,-1.0026254944344906e-07,-1.002625351626136e-08,-9.966252182090269e-05
995,-1.0026250878321634e-07,-1.0026248240381907e-08,-9.97627843296859e-05
996,-1.0026245236484549e-07,-1.0026242232587192e-08,-9.986304678205074e-05
997,-1.0026240982053543e-07,-1.0026239731519893e-08,-9.996330919187128e-05
998,-1.0026238120666828e-07,-1.0026236509813763e-08,-0.00010006357157307794
999,-1.0026233896265379e-07,-1.0026231282716993e-08,-0.00010016383391204059
1000,-1.0026229280841473e-07,-1.0026227278965955e-08,-0.000100264096204849
1001,-1.0026225425358647e-07,-1.0026223571751339e-08,-0.00010036435845910259
1002,-1.0026221460707672e-07,-1.0026219349664004e-08,-0.00010046462067370966
1003,-1.0026215865924563e-07,-1.0026212382185122e-08,-0.0001005648828323689
1004,-1.002620938639465e-07,-1.0026206390604179e-08,-0.00010066514492623285
1005,-1.0026217394609998e-07,-1.0026228398615817e-08,-0.00010076540710017895
1006,-1.0026223200757628e-07,-1.0026218002899438e-08,-0.00010086566933218654
1007,-1.0026216557063857e-07,-1.0026215111228273e-08,-0.00010096593149775718
1008,-1.002620850250133e-07,-1.0026201893774387e-08,-0.0001010661935827822
1009,-1.0026205691293609e-07,-1.0026209488812831e-08,-0.00010116645563969514
1010,-1.0026215120429942e-07,-1.0026220752047054e-08,-0.00010126671779089943
1011,-1.0026220132543299e-07,-1.0026219513039543e-08,-0.00010136697999222487
1012,-1.002622094334974e-07,-1.0026222373659935e-08,-0.00010146724220165837
1013,-1.002622381735425e-07,-1.0026225261048564e-08,-0.00010156750443983192
1014,-1.0026224875728544e-07,-1.0026224490408525e-08,-0.0001016677666885892
1015,-1.002622346753971e-07,-1.0026222444670896e-08,-0.0001017680289232646
1016,-1.002622252210157e-07,-1.0026222599532242e-08,-0.00010186829114848562
1017,-1.0026223139662087e-07,-1.002622367979193e-08,-0.00010196855337988224
1018,-1.0026223449315791e-07,-1.0026223218839655e-08,-0.0001020688156143754
1019,-1.0026238992913343e-07,-1.002625476698703e-08,-0.00010216907800430453
1020,-1.0026242380986096e-07,-1.0026229994985162e-08,-0.00010226934042811439
1021,-1.0026230024138831e-07,-1.0026230053292501e-08,-0.00010236960272835577
1022,-1.0026231344358327e-07,-1.0026232635424152e-08,-0.00010246986504179935
1023,-1.0026226134499035e-07,-1.0026219633573915e-08,-0.00010257012730314435
1024,-1.002621948509417e-07,-1.0026219336614427e-08,-0.00010267038949799529
1025,-1.0026238946750354e-07,-1.0026258556886282e-08,-0.0001027706518874628
1026,-1.0026245276530875e-07,-1.0026231996175467e-08,-0.0001028709143402281
1027,-1.0026234624435724e-07,-1.0026237252695982e-08,-0.00010297117668647246
1028,-1.0026238434439731e-07,-1.0026239616183478e-08,-0.00010307143907081686
1029,-1.0026231040761945e-07,-1.0026222465340414e-08,-0.00010317170138122448
1030,-1.0026230594632823e-07,-1.002623872392523e-08,-0.00010327196368717082
1031,-1.0026245523008751e-07,-1.0026252322092273e-08,-0.0001033722261424009
1032,-1.0026243058948392e-07,-1.0026233795804513e-08,-0.00010347248857299039
1033,-1.0026234457979746e-07,-1.0026235120154979e-08,-0.00010357275091757018
1034,-1.0026236010154746e-07,-1.0026236900154515e-08,-0.00010367301327767172
1035,-1.0026237815152667e-07,-1.0026238730150821e-08,-0.00010377327565582325
1036,-1.0026223544189547e-07,-1.0026208358228273e-08,-0.00010387353789126515
1037,-1.0026220701087808e-07,-1.0026233043947343e-08,-0.00010397380009827603
1038,-1.002623366256002e-07,-1.0026234281172694e-08,-0.00010407406243490163
1039,-1.0026240180319698e-07,-1.0026246079466701e-08,-0.00010417432483670483
1040,-1.0026249349486916e-07,-1.0026252619507132e-08,-0.00010427458733019969
1041,-1.0026238198368303e-07,-1.0026223777229473e-08,-0.00010437484971218337
1042,-1.0026217350257212e-07,-1.0026210923284953e-08,-0.00010447511188568594
1043,-1.0026221280753087e-07,-1.002623163822122e-08,-0.00010457537409849347
1044,-1.0026242550457077e-07,-1.0026253462692936e-08,-0.00010467563652399804
1045,-1.002624599259487e-07,-1.0026238522496803e-08,-0.00010477589898392399
1046,-1.002623357702735e-07,-1.0026228631557897e-08,-0.00010487616131969426
1047,-1.0026229866034672e-07,-1.0026231100511448e-08,-0.00010497642361835461
1048,-1.0026220313662326e-07,-1.0026209526813202e-08,-0.00010507668582149123
1049,-1.002621585513912e-07,-1.002622218346504e-08,-0.00010517694798004262
1050,-1.0026226080772206e-07,-1.0026229978079372e-08,-0.00010527721024085034
1051,-1.0026227660717521e-07,-1.0026225343355672e-08,-0.00010537747251745751
1052,-1.0026223135347531e-07,-1.002622092733939e-08,-0.00010547773474881098
1053,-1.0026231196629714e-07,-1.0026241465920035e-08,-0.00010557799706077728
1054,-1.0026239526623867e-07,-1.0026237587327698e-08,-0.00010567825945604352
1055,-1.0026219716868105e-07,-1.0026201846408513e-08,-0.0001057785216532122
1056,-1.0026208222000109e-07,-1.0026214597591705e-08,-0.0001058787837354322
1057,-1.0026218942090023e-07,-1.002622328658834e-08,-0.00010597904592485311
1058,-1.0026222250101168e-07,-1.0026221213613996e-08,-0.00010607930814735412
1059,-1.002623636435474e-07,-1.0026251515095484e-08,-0.00010617957051099767
1060,-1.0026236541162562e-07,-1.0026221567229638e-08,-0.0001062798328764093
1061,-1.0026207368308003e-07,-1.0026193169386372e-08,-0.00010638009495009238
1062,-1.0026208412683536e-07,-1.00262236559807e-08,-0.00010648035703421922
1063,-1.0026221322156634e-07,-1.002621898833257e-08,-0.00010658061924744079
1064,-1.0026221619246012e-07,-1.0026224250159453e-08,-0.00010668088146363325
1065,-1.0026229357448335e-07,-1.0026234464737215e-08,-0.00010678114375720774
1066,-1.0026222613953894e-07,-1.0026210763170573e-08,-0.00010688140598334728
1067,-1.0026211765065794e-07,-1.0026212766961017e-08,-0.00010698166810099793
1068,-1.0026212492173345e-07,-1.0026212217385672e-08,-0.00010708193022591966
1069,-1.0026212094642733e-07,-1.0026211971899794e-08,-0.00010718219234686609
1070,-1.0026212430659197e-07,-1.0026212889418596e-08,-0.00010728245447117268
1071,-1.0026213191966629e-07,-1.0026213494514661e-08,-0.00010738271660309235
1072,-1.0026212987333172e-07,-1.0026212480151684e-08,-0.00010748297873296568
1073,-1.0026212115347333e-07,-1.0026211750542985e-08,-0.00010758324085411916
1074,-1.0026210442185092e-07,-1.0026209133827199e-08,-0.00010768350295854102
1075,-1.0026208957978024e-07,-1.0026208782128851e-08,-0.0001077837650481208
1076,-1.0026209385630562e-07,-1.0026209989132275e-08,-0.0001078840271419771
1077,-1.0026209765378353e-07,-1.0026209541624429e-08,-0.00010798428923963088
1078,-1.0026209409049049e-07,-1.0026209276473669e-08,-0.00010808455133372137
1079,-1.0026208144858927e-07,-1.0026207013244187e-08,-0.00010818481341516996
1080,-1.0026205817684208e-07,-1.002620462212423e-08,-0.0001082850754733468
1081,-1.0026192160364362e-07,-1.0026179698604496e-08,-0.00010838533739495044
1082,-1.0026186472291475e-07,-1.0026193245978452e-08,-0.00010848559925967335
1083,-1.0026198810417238e-07,-1.0026204374856023e-08,-0.00010858586124777753
1084,-1.0026204123068616e-07,-1.0026203871281206e-08,-0.00010868612328900822
1085,-1.0026202112183026e-07,-1.0026200353084844e-08,-0.00010878638531013005
1086,-1.0026198594556239e-07,-1.0026196836027635e-08,-0.00010888664729607561
1087,-1.002620242595973e-07,-1.0026208015891825e-08,-0.0001089869093203352
1088,-1.0026213043395155e-07,-1.0026218070898484e-08,-0.00010908717145076916
1089,-1.0026194146380107e-07,-1.0026170221861728e-08,-0.00010918743339223296
1090,-1.0026184254554364e-07,-1.0026198287247001e-08,-0.0001092876952347785
1091,-1.0026197417849865e-07,-1.002619654845273e-08,-0.00010938795720895701
1092,-1.0026195953207048e-07,-1.0026195357961367e-08,-0.00010948821916848908
1093,-1.0026204229674313e-07,-1.0026213101387258e-08,-0.00010958848121078583
1094,-1.0026212877229123e-07,-1.0026212653070986e-08,-0.00010968874333955812
1095,-1.0026205101152079e-07,-1.0026197549233171e-08,-0.00010978900539056964
1096,-1.0026198160679474e-07,-1.0026198772125777e-08,-0.00010988926737217643
1097,-1.0026187913147395e-07,-1.0026177054169013e-08,-0.0001099895292513079
1098,-1.0026180363792354e-07,-1.0026183673415693e-08,-0.00011008979105494583
1099,-1.0026190474596545e-07,-1.0026197275777395e-08,-0.0001101900529596918
1100,-1.002619684625807e-07,-1.0026196416738745e-08,-0.00011029031492815437
1101,-1.002619570060119e-07,-1.0026194984463632e-08,-0.00011039057688516039
1102,-1.0026195316453573e-07,-1.0026195648443516e-08,-0.00011049083883832493
1103,-1.0026194706914482e-07,-1.0026193765385447e-08,-0.00011059110078539407
1104,-1.0026196436603008e-07,-1.002619910782057e-08,-0.0001106913627497601
1105,-1.0026210112624789e-07,-1.0026221117429007e-08,-0.00011079162485088634
1106,-1.002619228691266e-07,-1.002616345639631e-08,-0.00011089188677375547
1107,-1.002617725702997e-07,-1.0026191057663629e-08,-0.00011099214854632576
1108,-1.0026191529775255e-07,-1.0026192001886882e-08,-0.00011109241046162351
1109,-1.0026202110664968e-07,-1.0026212219443057e-08,-0.00011119267248273016
1110,-1.0026208304546818e-07,-1.002620438965058e-08,-0.00011129293456577563
1111,-1.0026197942256772e-07,-1.0026191494862962e-08,-0.0001113931965451982
1112,-1.0026192430931003e-07,-1.0026193366999044e-08,-0.00011149345846950751
1113,-1.002618885410857e-07,-1.0026184341218095e-08,-0.0001115937203580486
1114,-1.0026176578061272e-07,-1.002616881490445e-08,-0.00011169398212382922
1115,-1.0026185595064822e-07,-1.0026202375225194e-08,-0.00011179424397977987
1116,-1.0026209248502289e-07,-1.0026216121779384e-08,-0.00011189450607226489
1117,-1.002619463289134e-07,-1.0026173144003298e-08,-0.0001119947680185938
1118,-1.0026179946623008e-07,-1.002618674924272e-08,-0.00011209502981806004
1119,-1.002619427587923e-07,-1.002620180251574e-08,-0.00011219529176081883
1120,-1.0026198131850601e-07,-1.0026194461185464e-08,-0.00011229555374213733
1121,-1.0026190621641224e-07,-1.0026186782096982e-08,-0.00011239581564835375
1122,-1.0026185486480735e-07,-1.0026184190864487e-08,-0.00011249607750321855
1123,-1.0026185386475054e-07,-1.0026186582085622e-08,-0.0001125963393570833
1124,-1.0026188686905472e-07,-1.002619079172532e-08,-0.00011269660124395236
1125,-1.0026192101873125e-07,-1.0026193412020931e-08,-0.0001127968631649711
1126,-1.0026192427621233e-07,-1.0026191443221533e-08,-0.00011289712508924731
1127,-1.0026189619810372e-07,-1.0026187796399207e-08,-0.00011299738698544541
1128,-1.00261869785257e-07,-1.0026186160652191e-08,-0.00011309764885523067
1129,-1.0026185406529462e-07,-1.0026184652406733e-08,-0.00011319791070929596
1130,-1.0026196790884654e-07,-1.0026208929362574e-08,-0.00011329817267720481
1131,-1.0026201742564603e-07,-1.002619455576663e-08,-0.00011339843469463046
1132,-1.0026189118023411e-07,-1.002618368028019e-08,-0.0001134986965858107
1133,-1.0026184539074537e-07,-1.0026185397868884e-08,-0.00011359895843120145
1134,-1.0026186743752422e-07,-1.002618808963596e-08,-0.00011369922029863897
1135,-1.0026189464148104e-07,-1.0026190838660248e-08,-0.00011379948219328046
1136,-1.0026178497595021e-07,-1.0026166156529794e-08,-0.00011389974397825642
1137,-1.0026171676954065e-07,-1.0026177197378336e-08,-0.00011400000569502596
1138,-1.002619375349604e-07,-1.0026210309613744e-08,-0.00011410026763256092
1139,-1.0026203248843812e-07,-1.002619618807388e-08,-0.00011420052966504937
1140,-1.0026178622081541e-07,-1.0026161056089202e-08,-0.00011430079145127018
1141,-1.0026167936743149e-07,-1.0026174817397095e-08,-0.0001144010531306376
1142,-1.0026180273288236e-07,-1.0026185729179376e-08,-0.00011450131493337049
1143,-1.0026186429570567e-07,-1.0026187129961757e-08,-0.0001146015767976662
1144,-1.0026187329042782e-07,-1.0026187528123805e-08,-0.00011470183867095663
1145,-1.0026186840016152e-07,-1.00261861519085e-08,-0.00011480210053935679
1146,-1.0026184288729924e-07,-1.0026182425551346e-08,-0.00011490236238224409
1147,-1.0026181481141417e-07,-1.0026180536731489e-08,-0.0001150026241970555
1148,-1.0026181345534364e-07,-1.002618215433724e-08,-0.00011510288601051085
1149,-1.0026184696035105e-07,-1.0026187237732974e-08,-0.0001152031478574712
1150,-1.0026187899067957e-07,-1.0026188560402939e-08,-0.00011530340973646187
1151,-1.002618740093074e-07,-1.0026186241458543e-08,-0.00011540367161047118
1152,-1.0026184157027811e-07,-1.0026182072597078e-08,-0.00011550393345204146
1153,-1.0026180830223546e-07,-1.0026179587850015e-08,-0.0001156041952603437
1154,-1.0026179618826417e-07,-1.0026179649802817e-08,-0.00011570445705653196
1155,-1.0026180836459732e-07,-1.0026182023116648e-08,-0.00011580471886489656
1156,-1.0026182212700358e-07,-1.0026182402284069e-08,-0.00011590498068702355
1157,-1.0026181702213109e-07,-1.002618100214215e-08,-0.00011600524250404568
1158,-1.0026193376820315e-07,-1.0026205751498481e-08,-0.00011610550443781388
1159,-1.002619903020628e-07,-1.002619230891408e-08,-0.00011620576642811595
1160,-1.0026188344535132e-07,-1.0026184380156181e-08,-0.0001163060283115613
1161,-1.0026185520293531e-07,-1.002618666043088e-08,-0.00011640629016676423
1162,-1.0026186165877879e-07,-1.0026185671324877e-08,-0.00011650655202842301
1163,-1.0026184881777518e-07,-1.002618409223016e-08,-0.00011660681387724079
1164,-1.0026184435290769e-07,-1.0026184778351382e-08,-0.0001167070757215937
1165,-1.0026185509845197e-07,-1.0026186241339013e-08,-0.00011680733757669215
1166,-1.0026186279583837e-07,-1.002618631782866e-08,-0.000116907599439488
1167,-1.0026186506975397e-07,-1.0026186696122132e-08,-0.00011700786130455775
1168,-1.0026186876359615e-07,-1.0026187056597097e-08,-0.00011710812317332135
1169,-1.0026177370150641e-07,-1.0026167683704188e-08,-0.00011720838494702285
1170,-1.0026171255789175e-07,-1.0026174827874163e-08,-0.00011730864665958074
1171,-1.0026180757072792e-07,-1.0026186686271419e-08,-0.00011740890846715147
1172,-1.0026185941735303e-07,-1.0026185197199189e-08,-0.00011750917032656882
1173,-1.0026186177970893e-07,-1.0026187158742597e-08,-0.00011760943218834854
1174,-1.0026188909737975e-07,-1.0026190660733352e-08,-0.00011770969407744592
1175,-1.0026190410895426e-07,-1.00261901610575e-08,-0.00011780995598155487
1176,-1.0026189743993443e-07,-1.0026189326929385e-08,-0.00011791021787899481
1177,-1.002618879025843e-07,-1.0026188253587474e-08,-0.0001180104797668974
1178,-1.0026187058024779e-07,-1.0026185862462085e-08,-0.00011811074163747765
1179,-1.0026184226658653e-07,-1.0026182590855222e-08,-0.00011821100347974423
1180,-1.0026182718176126e-07,-1.002618284549703e-08,-0.00011831126530692599
1181,-1.0026199880431096e-07,-1.0026216915365164e-08,-0.0001184115273057303
1182,-1.0026203313609365e-07,-1.0026189711853567e-08,-0.0001185117893388664
1183,-1.0026179889400938e-07,-1.0026170066948306e-08,-0.0001186120511377604
1184,-1.0026169850001024e-07,-1.0026169633053745e-08,-0.00011871231283626041
1185,-1.0026177884088327e-07,-1.0026186135122906e-08,-0.0001188125746151013
1186,-1.0026185360654994e-07,-1.0026184586187086e-08,-0.00011891283646870785
1187,-1.0026185032016502e-07,-1.0026185477845916e-08,-0.00011901309831902802
1188,-1.0026187584981843e-07,-1.002618969211777e-08,-0.00011911336019487784
1189,-1.0026203362835653e-07,-1.0026217033553537e-08,-0.0001192136222285062
1190,-1.0026200202442142e-07,-1.0026183371330746e-08,-0.00011931388423053062
1191,-1.0026183112253428e-07,-1.0026182853176112e-08,-0.00011941414606165316
1192,-1.0026183112454547e-07,-1.0026183371732984e-08,-0.00011951440789277771
1193,-1.002618351236112e-07,-1.0026183652989253e-08,-0.00011961466972790132
1194,-1.0026184402793924e-07,-1.0026185152598593e-08,-0.00011971493157192926
1195,-1.0026187223685361e-07,-1.002618929477213e-08,-0.00011981519344416611
1196,-1.0026181209633161e-07,-1.0026173124494193e-08,-0.00011991545525626245
1197,-1.0026172494616568e-07,-1.0026171864738943e-08,-0.00012001571698120861
1198,-1.0026179940192331e-07,-1.0026188015645718e-08,-0.00012011597878061054
1199,-1.0026186635778688e-07,-1.0026185255911657e-08,-0.00012021624064696832
1200,-1.0026184624396935e-07,-1.0026183992882214e-08,-0.00012031650249321229
1201,-1.0026183980995624e-07,-1.0026183969109035e-08,-0.00012041676433302224
1202,-1.0026191637978656e-07,-1.0026199306848275e-08,-0.00012051702624940202
1203,-1.0026203098152795e-07,-1.0026206889457315e-08,-0.00012061728828038355
1204,-1.0026196581337568e-07,-1.0026186273217819e-08,-0.00012071755024619692
1205,-1.002618631649046e-07,-1.0026186359763103e-08,-0.00012081781210936182
1206,-1.0026186634149797e-07,-1.0026186908536492e-08,-0.00012091807397570331
1207,-1.002618780555555e-07,-1.0026188702574607e-08,-0.00012101833585375887
1208,-1.0026187939586867e-07,-1.0026187176599127e-08,-0.00012111859773315474
1209,-1.002618733919007e-07,-1.0026187501781013e-08,-0.00012121885960654663
1210,-1.0026189589928047e-07,-1.0026191678075081e-08,-0.00012131912150244592
1211,-1.0026179828143604e-07,-1.0026167978212126e-08,-0.00012141938330072735
1212,-1.0026173256840933e-07,-1.0026178535469737e-08,-0.00012151964503329576
1213,-1.0026181377918389e-07,-1.0026184220367039e-08,-0.00012161990684707495
1214,-1.0026200851928586e-07,-1.0026217483490136e-08,-0.00012172016885559423
1215,-1.0026186463230407e-07,-1.0026155442970678e-08,-0.00012182043072022653
1216,-1.0026188712215087e-07,-1.0026221981459496e-08,-0.00012192069260734868
1217,-1.0026204227285967e-07,-1.0026186473112438e-08,-0.00012202095464962155
1218,-1.002617351150104e-07,-1.0026160549889645e-08,-0.00012212121638473656
1219,-1.0026171516254979e-07,-1.0026182482620312e-08,-0.0001222214780998991
1220,-1.0026185180779125e-07,-1.0026187878937937e-08,-0.0001223217399517069
1221,-1.0026186927961799e-07,-1.0026185976985664e-08,-0.00012242200182098652
1222,-1.0026185908412922e-07,-1.0026185839840181e-08,-0.00012252226368007066
1223,-1.0026186408489328e-07,-1.0026186977138476e-08,-0.00012262252554415555
1224,-1.0026187154454174e-07,-1.0026187331769872e-08,-0.0001227227874157001
1225,-1.0026187418667441e-07,-1.002618750556501e-08,-0.00012282304928988677
1226,-1.0026200665916044e-07,-1.0026213826267078e-08,-0.00012292331129654593
1227,-1.0026198542948927e-07,-1.0026183259630777e-08,-0.00012302357328197543
1228,-1.0026185584003212e-07,-1.0026187908375646e-08,-0.00012312383513781545
1229,-1.0026189425555282e-07,-1.0026190942734918e-08,-0.000123224097032071
1230,-1.0026178201534811e-07,-1.0026165460334702e-08,-0.00012332435881408634
1231,-1.0026171536133867e-07,-1.002617761193303e-08,-0.00012342462052944767
1232,-1.0026182430169089e-07,-1.0026187248405147e-08,-0.00012352488235374936
1233,-1.0026189081171027e-07,-1.0026190913936908e-08,-0.00012362514424456108
1234,-1.0026190997458886e-07,-1.0026191080980864e-08,-0.00012372540615453566
1235,-1.0026188732993925e-07,-1.0026186385006987e-08,-0.0001238256680418656
1236,-1.002618419224012e-07,-1.0026181999473253e-08,-0.00012392592988378802
1237,-1.0026197723567882e-07,-1.002621344766251e-08,-0.00012402619186102369
1238,-1.0026203932871476e-07,-1.0026194418080442e-08,-0.0001241264539003524
1239,-1.0026191128604803e-07,-1.0026187839129162e-08,-0.00012422671581163844
1240,-1.0026186614540696e-07,-1.002618538995223e-08,-0.00012432697767778385
1241,-1.0026185243229215e-07,-1.00261850965062e-08,-0.00012442723953021614
1242,-1.0026186657618616e-07,-1.0026188218731029e-08,-0.00012452750139679234
1243,-1.0026189605032046e-07,-1.0026190991333064e-08,-0.00012462776329284265
1244,-1.0026190867584362e-07,-1.0026190743835659e-08,-0.0001247280252015185
1245,-1.0026186688689097e-07,-1.0026182633542538e-08,-0.0001248282870684054
1246,-1.0026172642140397e-07,-1.0026162650738255e-08,-0.0001249285487948268
1247,-1.0026177923020386e-07,-1.0026193195302514e-08,-0.00012502881057405702
1248,-1.0026192528514433e-07,-1.0026191861726351e-08,-0.00012512907249934217
1249,-1.0026190144732192e-07,-1.0026188427738035e-08,-0.00012522933440078948
1250,-1.002618729139583e-07,-1.0026186155053627e-08,-0.00012532959627370343
1251,-1.0026190707834366e-07,-1.0026195260615103e-08,-0.0001254298581807818
1252,-1.0026203343873735e-07,-1.0026211427132367e-08,-0.00012553012021422052
1253,-1.0026197046569004e-07,-1.0026182666005643e-08,-0.00012563038218468622
1254,-1.0026173615979338e-07,-1.0026164565953034e-08,-0.000125730643920846
1255,-1.0026178370375981e-07,-1.0026192174798928e-08,-0.00012583090570454978
1256,-1.0026190373958893e-07,-1.0026188573118859e-08,-0.00012593116760828936
1257,-1.0026186716898009e-07,-1.002618486067716e-08,-0.00012603142947545834
1258,-1.0026195267382505e-07,-1.0026205674087849e-08,-0.00012613169142813217
1259,-1.0026203389846668e-07,-1.0026201105605487e-08,-0.00012623195346203063
1260,-1.0026195043731643e-07,-1.00261889818578e-08,-0.00012633221541246794
1261,-1.0026189396542058e-07,-1.0026189811226316e-08,-0.00012643247730643336
1262,-1.0026190119593616e-07,-1.0026190427960918e-08,-0.0001265327392076293
1263,-1.002619015064786e-07,-1.0026189873334802e-08,-0.00012663300110913578
1264,-1.0026180682556642e-07,-1.0026171491778481e-08,-0.00012673326291596135
1265,-1.0026171561935324e-07,-1.0026171632092166e-08,-0.00012683352463158072
1266,-1.002618117843478e-07,-1.0026190724777397e-08,-0.00012693378644336507
1267,-1.0026190383018765e-07,-1.0026190041260134e-08,-0.00012703404834719527
1268,-1.0026189086970602e-07,-1.0026188132681071e-08,-0.00012713431023806497
1269,-1.0026188037463373e-07,-1.0026187942245674e-08,-0.00012723457211843961
1270,-1.002618809098913e-07,-1.0026188239732587e-08,-0.0001273348339993495
1271,-1.0026193630405719e-07,-1.0026199021078852e-08,-0.00012743509593565356
1272,-1.0026188891506434e-07,-1.0026178761934016e-08,-0.00012753535782456863
1273,-1.0026183740650879e-07,-1.0026188719367743e-08,-0.00012763561966197513
1274,-1.0026188859331562e-07,-1.002618899929538e-08,-0.00012773588155056843
1275,-1.0026190471388582e-07,-1.0026191943481788e-08,-0.0001278361434552823
1276,-1.0026193253368853e-07,-1.0026194563255918e-08,-0.000127936405387816
1277,-1.002619440091951e-07,-1.00261942385831e-08,-0.00012803666733182518
1278,-1.0026192973917615e-07,-1.0026191709252129e-08,-0.00012813692926156437
1279,-1.0026190537810664e-07,-1.00261893663692e-08,-0.00012823719116694248
1280,-1.0026190393890359e-07,-1.002619142141152e-08,-0.0001283374530708814
1281,-1.0026192448515337e-07,-1.0026193475619155e-08,-0.00012843771499536653
1282,-1.0026193234384852e-07,-1.0026192993150546e-08,-0.00012853797692771038
1283,-1.002619157344815e-07,-1.0026190153745754e-08,-0.00012863823884344487
1284,-1.0026196364396171e-07,-1.0026202575046588e-08,-0.00012873850080708882
1285,-1.0026206713256445e-07,-1.0026210851466299e-08,-0.00012883876287422138
1286,-1.002620084988945e-07,-1.00261908483126e-08,-0.00012893902488272027
1287,-1.0026192011749785e-07,-1.0026193175186968e-08,-0.00012903928680283775
1288,-1.002619442080786e-07,-1.0026195666428752e-08,-0.00012913954874704583
1289,-1.0026195666673873e-07,-1.0026195666918997e-08,-0.00012923981070371256
1290,-1.0026195411680896e-07,-1.0026195156442796e-08,-0.00012934007265782938
1291,-1.002619489873773e-07,-1.0026194641032666e-08,-0.00012944033460681676
1292,-1.0026195267835937e-07,-1.0026195894639209e-08,-0.00012954059655949512
1293,-1.0026197251861353e-07,-1.0026198609083494e-08,-0.00012964085853201372
1294,-1.0026179159392567e-07,-1.0026159709701639e-08,-0.00012974112032360766
1295,-1.0026176138009294e-07,-1.0026192566316952e-08,-0.00012984138208498776
1296,-1.0026192416364856e-07,-1.0026192266412758e-08,-0.0001299416440091514
1297,-1.0026191936246588e-07,-1.0026191606080419e-08,-0.00013004190592851388
1298,-1.0026191428766722e-07,-1.0026191251453024e-08,-0.00013014216784280156
1299,-1.0026191349626006e-07,-1.0026191447798987e-08,-0.00013024242975629783
1300,-1.0026191751843389e-07,-1.0026192055887793e-08,-0.00013034269167381626
1301,-1.0026191722956151e-07,-1.002619139002451e-08,-0.00013044295359104582
1302,-1.002618950955003e-07,-1.002618762907555e-08,-0.00013054321548614133
1303,-1.0026186965055997e-07,-1.0026186301036444e-08,-0.0001306434773557919
1304,-1.0026189984823105e-07,-1.002619366860977e-08,-0.0001307437392556401
1305,-1.0026204802110384e-07,-1.0026215935610998e-08,-0.00013084400130366122
1306,-1.0026201565057208e-07,-1.0026187194503416e-08,-0.0001309442633193118
1307,-1.0026186546997287e-07,-1.0026185899491158e-08,-0.00013104452518478179
1308,-1.0026185247827233e-07,-1.0026184596163309e-08,-0.00013114478703726005
1309,-1.0026185132260646e-07,-1.0026185668357987e-08,-0.00013124504888858266
1310,-1.0026186984816733e-07,-1.0026188301275478e-08,-0.0001313453107584308
1311,-1.0026188611336047e-07,-1.0026188921396617e-08,-0.00013144557264454417
1312,-1.0026182555036135e-07,-1.0026176188675654e-08,-0.00013154583447009453
1313,-1.0026184889505218e-07,-1.0026193590334782e-08,-0.0001316460963189896
1314,-1.0026187398112557e-07,-1.0026181205890333e-08,-0.00013174635819297072
1315,-1.0026181454175341e-07,-1.0026181702460348e-08,-0.00013184662000751248
1316,-1.0026182674199584e-07,-1.002618364593882e-08,-0.00013194688183425446
1317,-1.0026184412049089e-07,-1.002618517815936e-08,-0.00013204714367837496
1318,-1.0026184896273588e-07,-1.0026184614387817e-08,-0.0001321474055273377
1319,-1.0026167230791159e-07,-1.0026149847194502e-08,-0.0001322476671996456
1320,-1.0026173215326578e-07,-1.0026196583458652e-08,-0.00013234792893179886
1321,-1.0026193450777722e-07,-1.0026190318096789e-08,-0.00013244819086630664
1322,-1.002616707366284e-07,-1.0026143829228893e-08,-0.00013254845253704326
1323,-1.002615720940231e-07,-1.0026170589575727e-08,-0.00013264871410913727
1324,-1.0026171615572868e-07,-1.0026172641570008e-08,-0.000132748975825293
1325,-1.0026171002229484e-07,-1.0026169362888963e-08,-0.0001328492375353153
1326,-1.0026168387805793e-07,-1.0026167412722624e-08,-0.00013294949921919335
1327,-1.0026166990648662e-07,-1.00261665685747e-08,-0.00013304976088909982
1328,-1.0026164190208776e-07,-1.0026161811842848e-08,-0.0001331500225310019
1329,-1.0026175910844555e-07,-1.0026190009846263e-08,-0.00013325028429011035
1330,-1.0026180819557123e-07,-1.0026171629267984e-08,-0.00013335054609830591
1331,-1.0026156087803154e-07,-1.0026140546338322e-08,-0.00013345080765918394
1332,-1.0026147070696987e-07,-1.002615359505565e-08,-0.0001335510691298909
1333,-1.0026158863409527e-07,-1.0026164131763406e-08,-0.00013365133071852498
